user_id,total_deposited,deposit_count,avg_deposit,first_deposit_time,last_deposit_time,unique_deposit_assets,total_withdrawn,withdrawal_count,avg_withdrawal,first_withdrawal_time,last_withdrawal_time,unique_withdrawal_assets,total_trade_volume_usd,trade_count,avg_trade_usd,unique_pairs_traded,first_trade_time,last_trade_time,deposit_withdrawal_ratio,withdrawal_deposit_ratio,hours_deposit_to_withdrawal,trade_to_deposit_ratio,total_unique_assets,activity_frequency,is_suspicious,low_volume_trader,kenya_trader,campaign_target
971-1491-1521-1571-1102,0.0,0.0,0.0,0,0,0.0,101600.0,2.0,50800.0,2025-03-12 12:26:33.591538+00:00,2025-03-12 12:32:13.644676+00:00,1.0,56.42990666666667,2,28.214953333333334,2,2025-03-11 17:35:03.262271+00:00,2025-03-11 17:43:32.718186+00:00,0.0,0.0,999.0,0.0,1.0,4.0,0,True,0,0
971-1491-1521-1971-1102,0.00913187,3.0,0.0030439566666666668,2025-01-17 15:07:24.340232+00:00,2025-03-12 16:14:29.677781+00:00,1.0,780336.0,2.0,390168.0,2025-01-17 15:15:44.278536+00:00,2025-01-17 17:24:37.237298+00:00,1.0,17.635546666666666,1,17.635546666666666,1,2024-12-03 18:01:05.741095+00:00,2024-12-03 18:01:05.741095+00:00,1.1702484570749011e-08,85451939.19755757,0.1388717511111111,2896813.029532834,2.0,6.0,0,False,0,0
971-1491-1521-1971-154,0.00404229,1.0,0.00404229,2025-01-18 12:19:36.328915+00:00,2025-01-18 12:19:36.328915+00:00,1.0,767860.0,4.0,191965.0,2025-01-17 15:44:26.786947+00:00,2025-01-18 12:37:33.506506+00:00,1.0,6.665613333333333,1,6.665613333333333,1,2024-12-07 08:01:23.369539+00:00,2024-12-07 08:01:23.369539+00:00,5.264358086109446e-09,189956682.96930704,-20.58598388,2473454.4033208904,2.0,6.0,0,False,0,0
971-1491-1521-1981-151,0.75425613,1.0,0.75425613,2025-03-12 16:37:54.299884+00:00,2025-03-12 16:37:54.299884+00:00,1.0,750000.0,1.0,750000.0,2025-03-12 17:00:07.250974+00:00,2025-03-12 17:00:07.250974+00:00,1.0,255.03666666666666,1,255.03666666666666,1,2025-03-11 17:43:35.079354+00:00,2025-03-11 17:43:35.079354+00:00,1.00567484e-06,994357.1820887952,0.3702641916666667,507195.082391972,2.0,3.0,0,False,0,0
971-1501-1521-1571-157,0.0,0.0,0.0,0,0,0.0,24000.0,2.0,12000.0,2025-03-12 15:36:53.321960+00:00,2025-03-12 16:24:53.919107+00:00,1.0,30.86938,1,30.86938,1,2024-12-05 18:04:16.003924+00:00,2024-12-05 18:04:16.003924+00:00,0.0,0.0,999.0,0.0,1.0,3.0,0,False,0,0
971-1501-1521-1571-199,0.0,0.0,0.0,0,0,0.0,5000.0,1.0,5000.0,2025-01-17 16:58:03.463113+00:00,2025-01-17 16:58:03.463113+00:00,1.0,162.51724,1,162.51724,1,2024-12-10 19:56:29.077827+00:00,2024-12-10 19:56:29.077827+00:00,0.0,0.0,999.0,0.0,1.0,2.0,0,False,0,0
971-1501-1521-1971-153,350.10000698,6.0,58.35000116333333,2025-01-17 15:58:57.256125+00:00,2025-01-18 13:07:21.915391+00:00,2.0,608745.0,8.0,76093.125,2025-01-17 16:11:42.340653+00:00,2025-01-18 11:09:46.206104+00:00,1.0,155.67963822,4,38.919909555,3,2024-11-28 16:25:45.984860+00:00,2025-03-11 14:18:53.412439+00:00,0.0005751176715701977,1738.7746011521087,0.21252348,667.0078625372325,3.0,18.0,0,True,0,0
971-1501-1521-1981-157,0.0,0.0,0.0,0,0,0.0,13101.0,1.0,13101.0,2025-01-17 18:42:55.311853+00:00,2025-01-17 18:42:55.311853+00:00,1.0,6.877773333333334,2,3.438886666666667,1,2024-11-27 21:37:16.664383+00:00,2024-12-02 11:15:21.578702+00:00,0.0,0.0,999.0,0.0,1.0,3.0,0,True,0,0
971-1511-1521-1561-154,0.0,0.0,0.0,0,0,0.0,18200.0,5.0,3640.0,2025-03-12 11:42:30.206140+00:00,2025-03-12 17:38:12.233007+00:00,1.0,153.18542,18,8.510301111111112,1,2024-11-28 16:08:12.753186+00:00,2024-12-09 12:30:34.028048+00:00,0.0,0.0,999.0,0.0,1.0,23.0,0,False,0,0
971-1511-1521-1571-148,0.00094788,1.0,0.00094788,2025-01-17 23:32:25.021906+00:00,2025-01-17 23:32:25.021906+00:00,1.0,158634.0,3.0,52878.0,2025-01-17 23:45:31.910400+00:00,2025-01-18 00:18:23.737492+00:00,1.0,47.245960000000004,5,9.449192,3,2024-11-29 12:01:18.619400+00:00,2024-12-08 17:26:53.832880+00:00,5.975263814819017e-09,167356627.42119256,0.21858013722222222,74765729.83922017,2.0,9.0,0,True,0,0
971-1511-1521-1571-149,0.0,0.0,0.0,0,0,0.0,115000.0,5.0,23000.0,2025-01-17 19:36:56.260872+00:00,2025-01-18 10:59:09.373092+00:00,1.0,25.941953333333338,2,12.970976666666669,1,2024-12-04 12:30:51.566959+00:00,2024-12-11 07:35:43.094168+00:00,0.0,0.0,999.0,0.0,1.0,7.0,0,True,0,0
971-1511-1521-1571-157,0.00874764,1.0,0.00874764,2025-01-17 23:25:32.180718+00:00,2025-01-17 23:25:32.180718+00:00,1.0,1464500.0,2.0,732250.0,2025-01-17 23:46:01.807528+00:00,2025-01-18 08:20:24.862854+00:00,1.0,533.8454,1,533.8454,1,2024-11-30 19:11:57.374145+00:00,2024-11-30 19:11:57.374145+00:00,5.973123933082963e-09,167416583.21558732,0.3415630027777778,91541044.21306777,2.0,4.0,0,False,0,0
971-1511-1521-1981-152,0.00385854,1.0,0.00385854,2025-01-17 20:26:32.866439+00:00,2025-01-17 20:26:32.866439+00:00,1.0,0.0,0.0,0.0,0,0,0.0,156.3005533333333,1,156.3005533333333,1,2024-12-10 13:32:30.087289+00:00,2024-12-10 13:32:30.087289+00:00,999.0,0.0,999.0,60761539.338713594,1.0,2.0,0,False,0,0
971-1521-1521-1561-157,0.0,0.0,0.0,0,0,0.0,85900.0,3.0,28633.333333333332,2025-01-17 15:06:29.760846+00:00,2025-03-12 13:00:03.431627+00:00,1.0,55.078920000000004,1,55.078920000000004,1,2024-12-03 01:39:29.736679+00:00,2024-12-03 01:39:29.736679+00:00,0.0,0.0,999.0,0.0,1.0,4.0,0,False,0,0
971-1521-1521-1571-148,0.0,0.0,0.0,0,0,0.0,802000.0,1.0,802000.0,2025-01-18 07:30:36.287502+00:00,2025-01-18 07:30:36.287502+00:00,1.0,617.2200066666667,2,308.61000333333334,1,2024-11-27 21:43:51.753833+00:00,2024-12-01 16:00:08.464146+00:00,0.0,0.0,999.0,0.0,1.0,3.0,0,False,0,0
971-1521-1521-1981-1102,0.0,0.0,0.0,0,0,0.0,6000.0,1.0,6000.0,2025-01-18 12:19:31.820490+00:00,2025-01-18 12:19:31.820490+00:00,1.0,361.48818666666665,2,180.74409333333332,1,2024-12-01 15:55:29.102106+00:00,2024-12-10 00:03:57.862566+00:00,0.0,0.0,999.0,0.0,1.0,3.0,0,True,0,0
971-1521-1521-1981-149,0.00201711,1.0,0.00201711,2025-01-17 16:44:21.079801+00:00,2025-01-17 16:44:21.079801+00:00,1.0,0.0,0.0,0.0,0,0,0.0,33.34831333333334,1,33.34831333333334,1,2024-12-07 07:48:45.837808+00:00,2024-12-07 07:48:45.837808+00:00,999.0,0.0,999.0,24799078.880180065,1.0,2.0,0,False,0,0
971-1521-1521-1981-154,22650.0,2.0,11325.0,2025-01-17 20:30:09.183656+00:00,2025-01-18 10:51:41.482772+00:00,1.0,0.0,0.0,0.0,0,0,0.0,31.417950413333337,4,7.854487603333334,4,2024-12-03 18:16:45.062957+00:00,2024-12-05 18:13:22.548293+00:00,999.0,0.0,999.0,2.08065896777042,1.0,6.0,0,True,0,0
971-1531-1521-1561-1102,538.508902,4.0,134.6272255,2025-01-17 17:28:22.425181+00:00,2025-03-12 15:23:30.320353+00:00,1.0,835012.357804,14.0,59643.73984314286,2025-01-17 16:54:05.747482+00:00,2025-03-12 16:28:48.645048+00:00,2.0,203.49042,1,203.49042,1,2025-03-11 17:39:31.890598+00:00,2025-03-11 17:39:31.890598+00:00,0.0006449112961827598,1550.6008437424123,-0.5712993608333333,566.816312351323,3.0,19.0,0,False,0,0
971-1531-1521-1561-198,80.0,2.0,40.0,2025-01-17 15:44:21.201639+00:00,2025-01-17 20:25:56.987329+00:00,1.0,121200.0,2.0,60600.0,2025-01-17 16:08:03.520076+00:00,2025-01-17 20:41:25.639779+00:00,1.0,138.8394,1,138.8394,1,2024-12-08 17:33:24.865258+00:00,2024-12-08 17:33:24.865258+00:00,0.0006600660066006601,1515.0,0.3950884547222222,2603.23875,2.0,5.0,0,False,0,0
971-1531-1521-1571-150,0.0,0.0,0.0,0,0,0.0,20000.0,1.0,20000.0,2025-01-18 10:26:47.889988+00:00,2025-01-18 10:26:47.889988+00:00,1.0,103.31733333333334,1,103.31733333333334,1,2024-12-08 17:15:18.059247+00:00,2024-12-08 17:15:18.059247+00:00,0.0,0.0,999.0,0.0,1.0,2.0,0,False,0,0
971-1531-1521-1571-154,0.01066771,2.0,0.005333855,2025-01-17 16:31:21.418073+00:00,2025-01-17 21:39:14.395519+00:00,1.0,450000.0,1.0,450000.0,2025-01-17 23:52:32.271142+00:00,2025-01-17 23:52:32.271142+00:00,1.0,129.61696,3,43.20565333333334,1,2024-11-27 21:19:29.920782+00:00,2024-12-07 21:37:34.148715+00:00,2.370602222222222e-08,42183373.93873662,7.353014741388889,18225602.30827422,2.0,6.0,0,True,0,0
971-1531-1521-1571-199,0.00073824,2.0,0.00036912,2025-01-17 21:29:41.682733+00:00,2025-01-18 09:51:11.654110+00:00,1.0,154700.0,8.0,19337.5,2025-01-17 14:47:34.490432+00:00,2025-01-18 11:46:48.343274+00:00,1.0,553.2897,1,553.2897,1,2024-11-28 16:18:48.545931+00:00,2024-11-28 16:18:48.545931+00:00,4.7720749838396896e-09,209552449.06805375,-6.701997861388889,1124206965.2145646,2.0,11.0,0,False,0,0
971-1531-1521-1971-1101,3.58043054,2.0,1.79021527,2025-01-17 15:39:31.393460+00:00,2025-01-18 12:16:37.447666+00:00,2.0,108423.0,5.0,21684.6,2025-01-17 15:50:03.625412+00:00,2025-03-12 15:42:32.615098+00:00,1.0,111.69918000000001,5,22.339836000000002,2,2024-11-30 18:43:17.652682+00:00,2024-12-04 12:45:47.403849+00:00,3.302279534785055e-05,30282.112385288725,0.17561998666666667,46795.704630538654,3.0,12.0,0,True,0,0
971-1531-1521-1971-156,0.00147686,2.0,0.00073843,2025-01-17 18:56:16.450158+00:00,2025-01-18 02:36:30.957020+00:00,1.0,147000.0,2.0,73500.0,2025-01-17 21:04:25.860437+00:00,2025-01-18 03:01:12.223780+00:00,1.0,73.30271333333334,1,73.30271333333334,1,2024-12-05 05:31:36.456871+00:00,2024-12-05 05:31:36.456871+00:00,1.0046666666666666e-08,99535500.99535501,2.135947299722222,74451247.91787983,2.0,5.0,0,False,0,0
971-1531-1521-1981-153,2000.0,1.0,2000.0,2025-01-17 14:39:45.669391+00:00,2025-01-17 14:39:45.669391+00:00,1.0,12250.0,1.0,12250.0,2025-01-17 14:50:14.045561+00:00,2025-01-17 14:50:14.045561+00:00,1.0,812.8978266666667,1,812.8978266666667,1,2024-12-11 14:47:41.269292+00:00,2024-12-11 14:47:41.269292+00:00,0.16326530612244897,6.125,0.1745489361111111,609.6733700000001,2.0,3.0,0,False,0,0
971-1541-1521-1561-149,0.00762058,1.0,0.00762058,2025-01-18 08:32:15.604062+00:00,2025-01-18 08:32:15.604062+00:00,1.0,0.0,0.0,0.0,0,0,0.0,1118.1136666666666,5,223.62273333333331,3,2024-12-04 12:40:41.116012+00:00,2024-12-10 19:57:59.243663+00:00,999.0,0.0,999.0,220084363.6573594,1.0,6.0,0,False,0,0
971-1541-1521-1571-198,0.0,0.0,0.0,0,0,0.0,556500.0,3.0,185500.0,2025-01-17 21:05:38.229554+00:00,2025-01-18 13:01:48.024681+00:00,1.0,4.9776,1,4.9776,1,2024-11-27 20:56:22.532349+00:00,2024-11-27 20:56:22.532349+00:00,0.0,0.0,999.0,0.0,1.0,4.0,0,False,0,0
971-1541-1521-1971-150,21150.0,1.0,21150.0,2025-01-17 16:22:43.797603+00:00,2025-01-17 16:22:43.797603+00:00,1.0,0.0,0.0,0.0,0,0,0.0,15.01752,1,15.01752,1,2024-12-06 13:28:24.319575+00:00,2024-12-06 13:28:24.319575+00:00,999.0,0.0,999.0,1.0650723404255318,1.0,2.0,0,False,0,0
971-1541-1521-1981-156,0.0,0.0,0.0,0,0,0.0,8100.0,3.0,2700.0,2025-01-17 17:50:22.497292+00:00,2025-01-18 12:36:58.814918+00:00,1.0,24.288326666666666,1,24.288326666666666,1,2024-12-10 13:57:22.049266+00:00,2024-12-10 13:57:22.049266+00:00,0.0,0.0,999.0,0.0,1.0,4.0,0,False,0,0
971-1551-1521-1561-1102,6150.0,1.0,6150.0,2025-01-18 09:16:39.625127+00:00,2025-01-18 09:16:39.625127+00:00,1.0,11.7,1.0,11.7,2025-01-18 09:22:39.216755+00:00,2025-01-18 09:22:39.216755+00:00,1.0,29.465773333333335,2,14.732886666666667,2,2024-11-30 06:09:23.853084+00:00,2024-12-05 18:24:01.932580+00:00,525.6410256410256,0.0019024390243902439,0.09988656333333333,7.186773983739839,2.0,4.0,0,True,0,0
971-1551-1521-1561-198,1683.2900000000002,3.0,561.0966666666667,2025-01-17 22:16:44.511984+00:00,2025-01-17 23:44:54.244240+00:00,1.0,0.0,0.0,0.0,0,0,0.0,210.43124,2,105.21562,1,2024-11-30 19:32:36.118452+00:00,2024-12-05 18:04:38.412733+00:00,999.0,0.0,999.0,187.51781332984808,1.0,5.0,0,True,0,0
971-1551-1521-1571-156,0.0,0.0,0.0,0,0,0.0,10607.0,2.0,5303.5,2025-03-12 15:46:48.515098+00:00,2025-03-12 15:46:56.901670+00:00,1.0,63.687200000000004,3,21.229066666666668,1,2024-12-04 12:15:05.859001+00:00,2024-12-05 17:49:01.165227+00:00,0.0,0.0,999.0,0.0,1.0,5.0,0,True,0,0
971-1551-1521-1971-150,0.00035455,1.0,0.00035455,2025-01-17 20:29:54.745388+00:00,2025-01-17 20:29:54.745388+00:00,1.0,0.0,0.0,0.0,0,0,0.0,484.69489333333337,5,96.93897866666667,2,2024-12-03 17:57:52.259626+00:00,2024-12-09 23:26:54.591693+00:00,999.0,0.0,999.0,2050605951.2057538,1.0,6.0,0,True,0,0
971-1551-1521-1971-199,0.0,0.0,0.0,0,0,0.0,90839.0,4.0,22709.75,2025-03-12 11:40:06.637333+00:00,2025-03-12 16:39:32.230226+00:00,1.0,4.621366666666667,1,4.621366666666667,1,2024-12-10 13:56:55.466531+00:00,2024-12-10 13:56:55.466531+00:00,0.0,0.0,999.0,0.0,1.0,5.0,0,False,0,0
971-1561-1521-1561-1101,6800.0,1.0,6800.0,2025-01-17 22:47:22.725344+00:00,2025-01-17 22:47:22.725344+00:00,1.0,6384.0,1.0,6384.0,2025-01-18 10:04:06.002036+00:00,2025-01-18 10:04:06.002036+00:00,1.0,0.22375333333333333,1,0.22375333333333333,1,2024-11-27 20:47:01.924308+00:00,2024-11-27 20:47:01.924308+00:00,1.0651629072681705,0.9388235294117647,11.27868797,0.04935735294117647,2.0,3.0,1,False,0,0
971-1561-1521-1561-156,5.692518,1.0,5.692518,2025-01-17 21:57:41.804934+00:00,2025-01-17 21:57:41.804934+00:00,1.0,1100.0,1.0,1100.0,2025-01-18 12:11:54.345410+00:00,2025-01-18 12:11:54.345410+00:00,1.0,2.5130266666666667,1,2.5130266666666667,1,2024-11-30 19:23:50.237844+00:00,2024-11-30 19:23:50.237844+00:00,0.005175016363636363,193.2361039525918,14.23681679888889,662.1920211758663,2.0,3.0,0,False,0,0
971-1561-1521-1561-157,0.00581177,1.0,0.00581177,2025-03-12 15:08:35.982654+00:00,2025-03-12 15:08:35.982654+00:00,1.0,57500.0,3.0,19166.666666666668,2025-03-12 16:27:21.276811+00:00,2025-03-12 16:36:19.875165+00:00,1.0,138.20112666666668,1,138.20112666666668,1,2024-12-05 17:45:38.155406+00:00,2024-12-05 17:45:38.155406+00:00,1.0107426086956521e-07,9893715.683862232,1.312581710277778,35669286.6372895,2.0,5.0,0,False,0,0
971-1561-1521-1971-1102,30.29105431,2.0,15.145527155,2025-01-18 01:31:26.709543+00:00,2025-03-12 16:26:22.601275+00:00,1.0,47787.0,2.0,23893.5,2025-01-18 01:37:15.446986+00:00,2025-03-12 17:05:40.095919+00:00,1.0,4.668606562666667,1,4.668606562666667,1,2024-11-29 11:30:45.829382+00:00,2024-11-29 11:30:45.829382+00:00,0.0006338764582417812,1577.594477595455,0.09687151194444445,231.18739190560714,2.0,5.0,0,False,0,0
971-1561-1521-1981-157,0.0,0.0,0.0,0,0,0.0,116199.0,1.0,116199.0,2025-01-17 20:03:51.059698+00:00,2025-01-17 20:03:51.059698+00:00,1.0,12.601339999999999,1,12.601339999999999,1,2025-03-11 14:26:43.120359+00:00,2025-03-11 14:26:43.120359+00:00,0.0,0.0,999.0,0.0,1.0,2.0,0,False,0,0
971-1561-1521-1981-198,5.310900930000001,2.0,2.6554504650000004,2025-03-12 14:37:12.434295+00:00,2025-03-12 15:31:30.608729+00:00,1.0,0.0,0.0,0.0,0,0,0.0,422.30890666666664,2,211.15445333333332,1,2024-12-05 05:37:35.439355+00:00,2025-03-11 17:41:43.882346+00:00,999.0,0.0,999.0,119276.06414605062,1.0,4.0,0,True,0,0
971-1571-1521-1561-152,0.0,0.0,0.0,0,0,0.0,33047.001569,2.0,16523.5007845,2025-01-17 21:00:04.362167+00:00,2025-01-17 21:41:40.392248+00:00,2.0,132.35532666666666,2,66.17766333333333,1,2024-12-02 11:03:56.939874+00:00,2024-12-04 12:19:41.415391+00:00,0.0,0.0,999.0,0.0,2.0,4.0,0,True,0,0
971-1571-1521-1571-155,5000.0,1.0,5000.0,2025-01-18 09:34:14.209382+00:00,2025-01-18 09:34:14.209382+00:00,1.0,0.02001211,1.0,0.02001211,2025-01-18 09:38:54.536417+00:00,2025-01-18 09:38:54.536417+00:00,1.0,3.3577666666666666,1,3.3577666666666666,1,2024-12-09 23:29:43.070458+00:00,2024-12-09 23:29:43.070458+00:00,249848.71660209744,4.002422e-06,0.07786862083333335,1.0073299999999998,2.0,3.0,0,False,0,0
971-1571-1521-1981-155,0.0,0.0,0.0,0,0,0.0,4000.0,2.0,2000.0,2025-03-12 14:01:46.877478+00:00,2025-03-12 16:27:56.550484+00:00,1.0,11.9482,3,3.9827333333333335,1,2024-12-09 23:26:59.207940+00:00,2025-03-11 17:40:01.865051+00:00,0.0,0.0,999.0,0.0,1.0,5.0,0,True,0,0
971-1571-1521-1981-156,0.00119468,1.0,0.00119468,2025-03-12 12:46:51.131938+00:00,2025-03-12 12:46:51.131938+00:00,1.0,100000.0,4.0,25000.0,2025-03-12 11:41:13.393376+00:00,2025-03-12 14:44:25.034677+00:00,1.0,78.07979333333333,9,8.675532592592592,2,2024-11-30 18:53:39.918965+00:00,2024-12-08 17:22:21.301274+00:00,1.19468e-08,83704422.94170824,-1.0938162672222222,98034360.66561757,2.0,14.0,0,True,0,0
971-1571-1521-1981-157,0.0,0.0,0.0,0,0,0.0,5000.0,1.0,5000.0,2025-01-17 21:02:41.296579+00:00,2025-01-17 21:02:41.296579+00:00,1.0,64.70359333333333,1,64.70359333333333,1,2024-12-01 16:07:49.988136+00:00,2024-12-01 16:07:49.988136+00:00,0.0,0.0,999.0,0.0,1.0,2.0,0,False,0,0
971-1971-1521-1561-1102,24.0,1.0,24.0,2025-01-17 19:17:58.220726+00:00,2025-01-17 19:17:58.220726+00:00,1.0,39270.0,1.0,39270.0,2025-01-18 10:45:48.534928+00:00,2025-01-18 10:45:48.534928+00:00,1.0,167.79695333333333,2,83.89847666666667,1,2024-12-06 12:55:00.833219+00:00,2024-12-07 21:39:52.654323+00:00,0.0006111535523300229,1636.25,15.463976167222222,10487.309583333334,2.0,4.0,0,True,0,0
971-1971-1521-1971-156,67.67,2.0,33.835,2025-01-17 16:45:41.684714+00:00,2025-01-18 08:19:06.442513+00:00,1.0,21000.0,3.0,7000.0,2025-01-17 18:58:38.681800+00:00,2025-03-12 16:33:00.248094+00:00,1.0,33.822179999999996,1,33.822179999999996,1,2024-12-07 07:39:01.558833+00:00,2024-12-07 07:39:01.558833+00:00,0.0032223809523809523,310.3295404167282,2.215832523888889,749.7158268065612,2.0,6.0,0,False,0,0
971-1971-1521-1981-152,0.0,0.0,0.0,0,0,0.0,50000.0,3.0,16666.666666666668,2025-01-17 21:28:40.813190+00:00,2025-03-12 17:45:31.410761+00:00,1.0,20.00208,2,10.00104,1,2024-12-06 13:12:02.519862+00:00,2024-12-06 13:12:10.670050+00:00,0.0,0.0,999.0,0.0,1.0,5.0,0,True,0,0
971-1971-1521-1981-199,8.8,1.0,8.8,2025-03-12 14:39:31.805391+00:00,2025-03-12 14:39:31.805391+00:00,1.0,270747.0,4.0,67686.75,2025-01-17 14:46:39.212132+00:00,2025-03-12 15:10:27.958362+00:00,1.0,9.9864,1,9.9864,1,2024-12-03 18:45:41.059587+00:00,2024-12-03 18:45:41.059587+00:00,3.250266854295708e-05,30766.704545454544,-1295.8812759052778,1702.2272727272727,2.0,6.0,0,False,0,0
971-1981-1521-1561-199,0.0,0.0,0.0,0,0,0.0,49600.0,2.0,24800.0,2025-01-18 10:16:07.337672+00:00,2025-03-12 17:12:30.409533+00:00,1.0,226.67464666666666,2,113.33732333333333,1,2024-12-09 12:24:17.524513+00:00,2024-12-11 07:26:48.986316+00:00,0.0,0.0,999.0,0.0,1.0,4.0,0,True,0,0
971-1981-1521-1571-1102,0.0,0.0,0.0,0,0,0.0,190000.0,3.0,63333.333333333336,2025-01-17 19:14:23.117323+00:00,2025-03-12 11:46:31.877289+00:00,1.0,63.75718666666667,1,63.75718666666667,1,2024-12-06 13:14:04.856113+00:00,2024-12-06 13:14:04.856113+00:00,0.0,0.0,999.0,0.0,1.0,4.0,0,False,0,0
971-1981-1521-1971-150,0.0027691,2.0,0.00138455,2025-01-17 18:32:47.751264+00:00,2025-01-18 04:17:18.805378+00:00,1.0,463705.0,2.0,231852.5,2025-01-17 18:52:21.099140+00:00,2025-01-18 04:34:17.769862+00:00,1.0,73.27207333333334,1,73.27207333333334,1,2024-12-10 19:57:17.463797+00:00,2024-12-10 19:57:17.463797+00:00,5.971684583948847e-09,167456935.46639702,0.3259299655555556,39690914.01538406,2.0,5.0,0,False,0,0
971-1981-1521-1981-1100,0.0,0.0,0.0,0,0,0.0,17030.0,2.0,8515.0,2025-01-18 09:00:10.796246+00:00,2025-03-12 14:19:42.861969+00:00,1.0,30.83172666666667,4,7.707931666666667,1,2024-12-05 05:55:03.179274+00:00,2025-03-11 18:44:12.844337+00:00,0.0,0.0,999.0,0.0,1.0,6.0,0,True,0,0
971-1981-1521-1981-199,299.896596,1.0,299.896596,2025-01-17 23:03:55.541795+00:00,2025-01-17 23:03:55.541795+00:00,1.0,430000.0,9.0,47777.77777777778,2025-01-17 22:25:22.894617+00:00,2025-01-18 09:20:07.626809+00:00,1.0,66.72729333333334,1,66.72729333333334,1,2024-12-05 04:14:06.008870+00:00,2024-12-05 04:14:06.008870+00:00,0.0006974339441860465,1433.827545011548,-0.642401993888889,333.751504135112,2.0,11.0,0,False,0,0
971-1991-1521-1571-148,0.0,0.0,0.0,0,0,0.0,100000.0,1.0,100000.0,2025-03-12 21:58:33.931876+00:00,2025-03-12 21:58:33.931876+00:00,1.0,1059.8530266666667,4,264.96325666666667,1,2024-12-04 12:35:36.282458+00:00,2024-12-07 21:36:55.324689+00:00,0.0,0.0,999.0,0.0,1.0,5.0,0,False,0,0
971-1991-1521-1971-153,0.54646726,1.0,0.54646726,2025-03-12 12:43:59.954740+00:00,2025-03-12 12:43:59.954740+00:00,1.0,75656.0,2.0,37828.0,2025-03-12 13:01:53.812465+00:00,2025-03-12 13:01:59.386206+00:00,1.0,150.81672666666665,1,150.81672666666665,1,2024-12-06 13:35:04.486640+00:00,2024-12-06 13:35:04.486640+00:00,7.223052500793064e-06,138445.62252457722,0.29829381250000003,413977.3899720909,2.0,4.0,0,False,0,0
971-1991-1521-1981-151,0.0,0.0,0.0,0,0,0.0,248750.0,3.0,82916.66666666667,2025-01-17 17:16:01.711107+00:00,2025-01-18 12:56:00.720455+00:00,1.0,51.763400000000004,1,51.763400000000004,1,2024-12-08 17:31:00.781334+00:00,2024-12-08 17:31:00.781334+00:00,0.0,0.0,999.0,0.0,1.0,4.0,0,False,0,0
971-1991-1521-1981-155,37.44,3.0,12.479999999999999,2025-01-17 16:01:28.249308+00:00,2025-03-12 14:03:55.842304+00:00,1.0,60292.0,3.0,20097.333333333332,2025-01-17 16:21:35.805852+00:00,2025-03-12 14:18:44.255117+00:00,1.0,10.411073333333334,1,10.411073333333334,1,2024-12-03 02:16:23.933075+00:00,2024-12-03 02:16:23.933075+00:00,0.0006209779075167517,1610.363247863248,0.33543237333333337,417.1103098290599,2.0,7.0,0,False,0,0
981-11001-1521-1561-1101,0.00859712,1.0,0.00859712,2025-03-12 12:38:09.608221+00:00,2025-03-12 12:38:09.608221+00:00,1.0,0.0,0.0,0.0,0,0,0.0,5.736581848,4,1.434145462,3,2024-11-30 19:20:43.746948+00:00,2024-12-05 18:28:13.297469+00:00,999.0,0.0,999.0,1000901.787110102,1.0,5.0,0,True,0,0
981-11001-1521-1561-151,126.0,1.0,126.0,2025-01-18 01:31:42.964306+00:00,2025-01-18 01:31:42.964306+00:00,1.0,118500.0,5.0,23700.0,2025-01-17 18:43:16.782481+00:00,2025-03-12 13:27:19.439193+00:00,1.0,10.214266666666667,1,10.214266666666667,1,2025-03-11 18:42:24.369333+00:00,2025-03-11 18:42:24.369333+00:00,0.0010632911392405063,940.4761904761905,-6.807272729166667,121.5984126984127,2.0,7.0,0,False,0,0
981-11001-1521-1571-148,0.0,0.0,0.0,0,0,0.0,9100.0,2.0,4550.0,2025-01-17 18:52:55.001950+00:00,2025-01-17 19:03:36.540216+00:00,1.0,1.4286866666666667,2,0.7143433333333333,2,2024-11-29 11:30:06.159221+00:00,2024-12-03 02:03:43.083264+00:00,0.0,0.0,999.0,0.0,1.0,4.0,0,True,0,0
981-11011-1521-1571-150,0.0,0.0,0.0,0,0,0.0,80305.0,5.0,16061.0,2025-01-17 16:40:41.952367+00:00,2025-03-12 12:46:56.724681+00:00,1.0,27.165953333333334,2,13.582976666666667,1,2024-11-29 12:22:28.070396+00:00,2024-12-03 18:09:07.701210+00:00,0.0,0.0,999.0,0.0,1.0,7.0,0,True,0,0
981-11011-1521-1971-148,0.00067389,1.0,0.00067389,2025-01-17 16:31:40.607973+00:00,2025-01-17 16:31:40.607973+00:00,1.0,94900.0,2.0,47450.0,2025-01-17 16:33:00.060099+00:00,2025-01-17 16:33:04.991974+00:00,1.0,743.4349733333335,5,148.6869946666667,1,2024-11-27 21:42:45.905400+00:00,2024-12-08 17:23:07.017411+00:00,7.101053740779768e-09,140824170.11678463,0.022070035000000002,1654798943.4477441,2.0,8.0,0,False,0,0
981-11011-1521-1971-155,0.0639,1.0,0.0639,2025-01-18 11:42:14.657494+00:00,2025-01-18 11:42:14.657494+00:00,1.0,139700.0,1.0,139700.0,2025-01-18 12:05:42.036455+00:00,2025-01-18 12:05:42.036455+00:00,1.0,35.27404,1,35.27404,1,2024-12-08 17:26:04.369954+00:00,2024-12-08 17:26:04.369954+00:00,4.574087329992842e-07,2186228.48200313,0.39093860027777777,828029.1079812207,2.0,3.0,0,False,0,0
